task_id,condition,attempt,emotion,layer,score
merge_intervals,desperate_-1.0,2,desperate,14,0.4188239276409149
merge_intervals,desperate_-1.0,2,desperate,18,0.4803300201892853
merge_intervals,desperate_-1.0,2,stuck,9,0.35519713163375854
merge_intervals,desperate_-1.0,2,stuck,14,0.4233078956604004
merge_intervals,desperate_-1.0,2,stuck,18,0.47579798102378845
merge_intervals,desperate_-1.0,2,stressed,9,0.3513287305831909
merge_intervals,desperate_-1.0,2,stressed,14,0.3872314691543579
merge_intervals,desperate_-1.0,2,stressed,18,0.4257042407989502
merge_intervals,desperate_+1.0,0,calm,9,0.2870579957962036
merge_intervals,desperate_+1.0,0,calm,14,0.33556634187698364
merge_intervals,desperate_+1.0,0,calm,18,0.41226422786712646
merge_intervals,desperate_+1.0,0,patient,9,0.2855249047279358
merge_intervals,desperate_+1.0,0,patient,14,0.3517766296863556
merge_intervals,desperate_+1.0,0,patient,18,0.4336661398410797
merge_intervals,desperate_+1.0,0,confident,9,0.2634238302707672
merge_intervals,desperate_+1.0,0,confident,14,0.3181304633617401
merge_intervals,desperate_+1.0,0,confident,18,0.3912959098815918
merge_intervals,desperate_+1.0,0,frustrated,9,0.2771925926208496
merge_intervals,desperate_+1.0,0,frustrated,14,0.34712791442871094
merge_intervals,desperate_+1.0,0,frustrated,18,0.43068554997444153
merge_intervals,desperate_+1.0,0,desperate,9,0.27710622549057007
merge_intervals,desperate_+1.0,0,desperate,14,0.34716862440109253
merge_intervals,desperate_+1.0,0,desperate,18,0.42413026094436646
merge_intervals,desperate_+1.0,0,stuck,9,0.29582080245018005
merge_intervals,desperate_+1.0,0,stuck,14,0.35429632663726807
merge_intervals,desperate_+1.0,0,stuck,18,0.4218869209289551
merge_intervals,desperate_+1.0,0,stressed,9,0.2930692136287689
merge_intervals,desperate_+1.0,0,stressed,14,0.32414036989212036
merge_intervals,desperate_+1.0,0,stressed,18,0.3785304129123688
merge_intervals,desperate_+1.0,1,calm,9,0.3326184153556824
merge_intervals,desperate_+1.0,1,calm,14,0.39690423011779785
merge_intervals,desperate_+1.0,1,calm,18,0.4629673957824707
merge_intervals,desperate_+1.0,1,patient,9,0.33547842502593994
merge_intervals,desperate_+1.0,1,patient,14,0.41333258152008057
merge_intervals,desperate_+1.0,1,patient,18,0.4860263764858246
merge_intervals,desperate_+1.0,1,confident,9,0.3053618371486664
merge_intervals,desperate_+1.0,1,confident,14,0.3766575753688812
merge_intervals,desperate_+1.0,1,confident,18,0.4386548101902008
merge_intervals,desperate_+1.0,1,frustrated,9,0.32529860734939575
merge_intervals,desperate_+1.0,1,frustrated,14,0.41055619716644287
merge_intervals,desperate_+1.0,1,frustrated,18,0.4777909517288208
merge_intervals,desperate_+1.0,1,desperate,9,0.3277009427547455
merge_intervals,desperate_+1.0,1,desperate,14,0.4107610881328583
merge_intervals,desperate_+1.0,1,desperate,18,0.47573691606521606
merge_intervals,desperate_+1.0,1,stuck,9,0.3409254848957062
merge_intervals,desperate_+1.0,1,stuck,14,0.4186737537384033
merge_intervals,desperate_+1.0,1,stuck,18,0.47485411167144775
merge_intervals,desperate_+1.0,1,stressed,9,0.334884375333786
merge_intervals,desperate_+1.0,1,stressed,14,0.3794436752796173
merge_intervals,desperate_+1.0,1,stressed,18,0.42390304803848267
merge_intervals,calm_-1.0,0,calm,9,0.2870579957962036
merge_intervals,calm_-1.0,0,calm,14,0.33556634187698364
merge_intervals,calm_-1.0,0,calm,18,0.41226422786712646
merge_intervals,calm_-1.0,0,patient,9,0.2855249047279358
merge_intervals,calm_-1.0,0,patient,14,0.3517766296863556
merge_intervals,calm_-1.0,0,patient,18,0.4336661398410797
merge_intervals,calm_-1.0,0,confident,9,0.2634238302707672
merge_intervals,calm_-1.0,0,confident,14,0.3181304633617401
merge_intervals,calm_-1.0,0,confident,18,0.3912959098815918
merge_intervals,calm_-1.0,0,frustrated,9,0.2771925926208496
merge_intervals,calm_-1.0,0,frustrated,14,0.34712791442871094
merge_intervals,calm_-1.0,0,frustrated,18,0.43068554997444153
merge_intervals,calm_-1.0,0,desperate,9,0.27710622549057007
merge_intervals,calm_-1.0,0,desperate,14,0.34716862440109253
merge_intervals,calm_-1.0,0,desperate,18,0.42413026094436646
merge_intervals,calm_-1.0,0,stuck,9,0.29582080245018005
merge_intervals,calm_-1.0,0,stuck,14,0.35429632663726807
merge_intervals,calm_-1.0,0,stuck,18,0.4218869209289551
merge_intervals,calm_-1.0,0,stressed,9,0.2930692136287689
merge_intervals,calm_-1.0,0,stressed,14,0.32414036989212036
merge_intervals,calm_-1.0,0,stressed,18,0.3785304129123688
merge_intervals,calm_-1.0,1,calm,9,0.3278857469558716
merge_intervals,calm_-1.0,1,calm,14,0.3960739076137543
merge_intervals,calm_-1.0,1,calm,18,0.46287795901298523
merge_intervals,calm_-1.0,1,patient,9,0.32922419905662537
merge_intervals,calm_-1.0,1,patient,14,0.409727543592453
merge_intervals,calm_-1.0,1,patient,18,0.4830247759819031
merge_intervals,calm_-1.0,1,confident,9,0.29858383536338806
merge_intervals,calm_-1.0,1,confident,14,0.3736116886138916
merge_intervals,calm_-1.0,1,confident,18,0.4351370632648468
merge_intervals,calm_-1.0,1,frustrated,9,0.31710466742515564
merge_intervals,calm_-1.0,1,frustrated,14,0.40448257327079773
merge_intervals,calm_-1.0,1,frustrated,18,0.4716600179672241
merge_intervals,calm_-1.0,1,desperate,9,0.32060086727142334
merge_intervals,calm_-1.0,1,desperate,14,0.40647703409194946
merge_intervals,calm_-1.0,1,desperate,18,0.4715357720851898
merge_intervals,calm_-1.0,1,stuck,9,0.3314645290374756
merge_intervals,calm_-1.0,1,stuck,14,0.413872629404068
merge_intervals,calm_-1.0,1,stuck,18,0.47062838077545166
merge_intervals,calm_-1.0,1,stressed,9,0.33035361766815186
merge_intervals,calm_-1.0,1,stressed,14,0.3786082863807678
merge_intervals,calm_-1.0,1,stressed,18,0.42373520135879517
merge_intervals,calm_-1.0,2,calm,9,0.3539503812789917
merge_intervals,calm_-1.0,2,calm,14,0.4094817340373993
merge_intervals,calm_-1.0,2,calm,18,0.4692848324775696
merge_intervals,calm_-1.0,2,patient,9,0.3549286127090454
merge_intervals,calm_-1.0,2,patient,14,0.4219492971897125
merge_intervals,calm_-1.0,2,patient,18,0.4932320713996887
merge_intervals,calm_-1.0,2,confident,9,0.32261550426483154
merge_intervals,calm_-1.0,2,confident,14,0.3836356997489929
merge_intervals,calm_-1.0,2,confident,18,0.4403698146343231
merge_intervals,calm_-1.0,2,frustrated,9,0.3444352447986603
merge_intervals,calm_-1.0,2,frustrated,14,0.419841468334198
merge_intervals,calm_-1.0,2,frustrated,18,0.4816403388977051
merge_intervals,calm_-1.0,2,desperate,9,0.34856289625167847
merge_intervals,calm_-1.0,2,desperate,14,0.4188239276409149
merge_intervals,calm_-1.0,2,desperate,18,0.4803300201892853
merge_intervals,calm_-1.0,2,stuck,9,0.35519713163375854
merge_intervals,calm_-1.0,2,stuck,14,0.4233078956604004
merge_intervals,calm_-1.0,2,stuck,18,0.47579798102378845
merge_intervals,calm_-1.0,2,stressed,9,0.3513287305831909
merge_intervals,calm_-1.0,2,stressed,14,0.3872314691543579
merge_intervals,calm_-1.0,2,stressed,18,0.4257042407989502
merge_intervals,calm_+1.0,0,calm,9,0.2870579957962036
merge_intervals,calm_+1.0,0,calm,14,0.33556634187698364
merge_intervals,calm_+1.0,0,calm,18,0.41226422786712646
merge_intervals,calm_+1.0,0,patient,9,0.2855249047279358
merge_intervals,calm_+1.0,0,patient,14,0.3517766296863556
merge_intervals,calm_+1.0,0,patient,18,0.4336661398410797
merge_intervals,calm_+1.0,0,confident,9,0.2634238302707672
merge_intervals,calm_+1.0,0,confident,14,0.3181304633617401
merge_intervals,calm_+1.0,0,confident,18,0.3912959098815918
merge_intervals,calm_+1.0,0,frustrated,9,0.2771925926208496
merge_intervals,calm_+1.0,0,frustrated,14,0.34712791442871094
merge_intervals,calm_+1.0,0,frustrated,18,0.43068554997444153
merge_intervals,calm_+1.0,0,desperate,9,0.27710622549057007
merge_intervals,calm_+1.0,0,desperate,14,0.34716862440109253
merge_intervals,calm_+1.0,0,desperate,18,0.42413026094436646
merge_intervals,calm_+1.0,0,stuck,9,0.29582080245018005
merge_intervals,calm_+1.0,0,stuck,14,0.35429632663726807
merge_intervals,calm_+1.0,0,stuck,18,0.4218869209289551
merge_intervals,calm_+1.0,0,stressed,9,0.2930692136287689
merge_intervals,calm_+1.0,0,stressed,14,0.32414036989212036
merge_intervals,calm_+1.0,0,stressed,18,0.3785304129123688
merge_intervals,calm_+1.0,1,calm,9,0.3326184153556824
merge_intervals,calm_+1.0,1,calm,14,0.39690423011779785
merge_intervals,calm_+1.0,1,calm,18,0.4629673957824707
merge_intervals,calm_+1.0,1,patient,9,0.33547842502593994
merge_intervals,calm_+1.0,1,patient,14,0.41333258152008057
merge_intervals,calm_+1.0,1,patient,18,0.4860263764858246
merge_intervals,calm_+1.0,1,confident,9,0.3053618371486664
merge_intervals,calm_+1.0,1,confident,14,0.3766575753688812
merge_intervals,calm_+1.0,1,confident,18,0.4386548101902008
merge_intervals,calm_+1.0,1,frustrated,9,0.32529860734939575
merge_intervals,calm_+1.0,1,frustrated,14,0.41055619716644287
merge_intervals,calm_+1.0,1,frustrated,18,0.4777909517288208
merge_intervals,calm_+1.0,1,desperate,9,0.3277009427547455
merge_intervals,calm_+1.0,1,desperate,14,0.4107610881328583
merge_intervals,calm_+1.0,1,desperate,18,0.47573691606521606
merge_intervals,calm_+1.0,1,stuck,9,0.3409254848957062
merge_intervals,calm_+1.0,1,stuck,14,0.4186737537384033
merge_intervals,calm_+1.0,1,stuck,18,0.47485411167144775
merge_intervals,calm_+1.0,1,stressed,9,0.334884375333786
merge_intervals,calm_+1.0,1,stressed,14,0.3794436752796173
merge_intervals,calm_+1.0,1,stressed,18,0.42390304803848267
stable_top_words,baseline,0,calm,9,0.34483975172042847
stable_top_words,baseline,0,calm,14,0.36421456933021545
stable_top_words,baseline,0,calm,18,0.43015265464782715
stable_top_words,baseline,0,patient,9,0.3503018915653229
stable_top_words,baseline,0,patient,14,0.3721888065338135
stable_top_words,baseline,0,patient,18,0.44853001832962036
stable_top_words,baseline,0,confident,9,0.31595149636268616
stable_top_words,baseline,0,confident,14,0.33348220586776733
stable_top_words,baseline,0,confident,18,0.40189558267593384
stable_top_words,baseline,0,frustrated,9,0.33998608589172363
stable_top_words,baseline,0,frustrated,14,0.3709038197994232
stable_top_words,baseline,0,frustrated,18,0.449412077665329
stable_top_words,baseline,0,desperate,9,0.32657888531684875
stable_top_words,baseline,0,desperate,14,0.3619241416454315
stable_top_words,baseline,0,desperate,18,0.43868765234947205
stable_top_words,baseline,0,stuck,9,0.34750622510910034
stable_top_words,baseline,0,stuck,14,0.3683236837387085
stable_top_words,baseline,0,stuck,18,0.43168577551841736
stable_top_words,baseline,0,stressed,9,0.32960858941078186
stable_top_words,baseline,0,stressed,14,0.3393009603023529
stable_top_words,baseline,0,stressed,18,0.3921496272087097
stable_top_words,baseline,1,calm,9,0.3647440969944
stable_top_words,baseline,1,calm,14,0.40234678983688354
stable_top_words,baseline,1,calm,18,0.4651472866535187
stable_top_words,baseline,1,patient,9,0.3742407262325287
stable_top_words,baseline,1,patient,14,0.41365036368370056
stable_top_words,baseline,1,patient,18,0.4871974289417267
stable_top_words,baseline,1,confident,9,0.33657872676849365
stable_top_words,baseline,1,confident,14,0.37617987394332886
stable_top_words,baseline,1,confident,18,0.4424927234649658
stable_top_words,baseline,1,frustrated,9,0.36341914534568787
stable_top_words,baseline,1,frustrated,14,0.4167040288448334
stable_top_words,baseline,1,frustrated,18,0.4892083406448364
stable_top_words,baseline,1,desperate,9,0.3531009554862976
stable_top_words,baseline,1,desperate,14,0.4057199954986572
stable_top_words,baseline,1,desperate,18,0.4763491153717041
stable_top_words,baseline,1,stuck,9,0.37002575397491455
stable_top_words,baseline,1,stuck,14,0.40953028202056885
stable_top_words,baseline,1,stuck,18,0.4703170955181122
stable_top_words,baseline,1,stressed,9,0.34916505217552185
stable_top_words,baseline,1,stressed,14,0.37415632605552673
stable_top_words,baseline,1,stressed,18,0.42369017004966736
stable_top_words,baseline,2,calm,9,0.3731510043144226
stable_top_words,baseline,2,calm,14,0.40992075204849243
stable_top_words,baseline,2,calm,18,0.46539008617401123
stable_top_words,baseline,2,patient,9,0.3832431137561798
stable_top_words,baseline,2,patient,14,0.4226081073284149
stable_top_words,baseline,2,patient,18,0.4920927882194519
stable_top_words,baseline,2,confident,9,0.34410449862480164
stable_top_words,baseline,2,confident,14,0.38394904136657715
stable_top_words,baseline,2,confident,18,0.44387286901474
stable_top_words,baseline,2,frustrated,9,0.374807745218277
stable_top_words,baseline,2,frustrated,14,0.4297603666782379
stable_top_words,baseline,2,frustrated,18,0.49490681290626526
stable_top_words,baseline,2,desperate,9,0.36396273970603943
stable_top_words,baseline,2,desperate,14,0.41500478982925415
stable_top_words,baseline,2,desperate,18,0.4796258509159088
stable_top_words,baseline,2,stuck,9,0.37811392545700073
stable_top_words,baseline,2,stuck,14,0.4173627197742462
stable_top_words,baseline,2,stuck,18,0.4715609550476074
stable_top_words,baseline,2,stressed,9,0.3548130393028259
stable_top_words,baseline,2,stressed,14,0.37827375531196594
stable_top_words,baseline,2,stressed,18,0.41944992542266846
stable_top_words,desperate_-1.0,0,calm,9,0.34483975172042847
stable_top_words,desperate_-1.0,0,calm,14,0.36421456933021545
stable_top_words,desperate_-1.0,0,calm,18,0.43015265464782715
stable_top_words,desperate_-1.0,0,patient,9,0.3503018915653229
stable_top_words,desperate_-1.0,0,patient,14,0.3721888065338135
stable_top_words,desperate_-1.0,0,patient,18,0.44853001832962036
stable_top_words,desperate_-1.0,0,confident,9,0.31595149636268616
stable_top_words,desperate_-1.0,0,confident,14,0.33348220586776733
stable_top_words,desperate_-1.0,0,confident,18,0.40189558267593384
stable_top_words,desperate_-1.0,0,frustrated,9,0.33998608589172363
stable_top_words,desperate_-1.0,0,frustrated,14,0.3709038197994232
stable_top_words,desperate_-1.0,0,frustrated,18,0.449412077665329
stable_top_words,desperate_-1.0,0,desperate,9,0.32657888531684875
stable_top_words,desperate_-1.0,0,desperate,14,0.3619241416454315
stable_top_words,desperate_-1.0,0,desperate,18,0.43868765234947205
stable_top_words,desperate_-1.0,0,stuck,9,0.34750622510910034
stable_top_words,desperate_-1.0,0,stuck,14,0.3683236837387085
stable_top_words,desperate_-1.0,0,stuck,18,0.43168577551841736
stable_top_words,desperate_-1.0,0,stressed,9,0.32960858941078186
stable_top_words,desperate_-1.0,0,stressed,14,0.3393009603023529
stable_top_words,desperate_-1.0,0,stressed,18,0.3921496272087097
stable_top_words,desperate_-1.0,1,calm,9,0.3762567341327667
stable_top_words,desperate_-1.0,1,calm,14,0.40597668290138245
stable_top_words,desperate_-1.0,1,calm,18,0.4672730565071106
stable_top_words,desperate_-1.0,1,patient,9,0.3890829384326935
stable_top_words,desperate_-1.0,1,patient,14,0.4199989140033722
stable_top_words,desperate_-1.0,1,patient,18,0.4922012984752655
stable_top_words,desperate_-1.0,1,confident,9,0.34958478808403015
stable_top_words,desperate_-1.0,1,confident,14,0.38259610533714294
stable_top_words,desperate_-1.0,1,confident,18,0.44833821058273315
stable_top_words,desperate_-1.0,1,frustrated,9,0.379621684551239
stable_top_words,desperate_-1.0,1,frustrated,14,0.4260491132736206
stable_top_words,desperate_-1.0,1,frustrated,18,0.496795117855072
stable_top_words,desperate_-1.0,1,desperate,9,0.3667221963405609
stable_top_words,desperate_-1.0,1,desperate,14,0.4113842248916626
stable_top_words,desperate_-1.0,1,desperate,18,0.4811445474624634
stable_top_words,desperate_-1.0,1,stuck,9,0.38702452182769775
stable_top_words,desperate_-1.0,1,stuck,14,0.4171442985534668
stable_top_words,desperate_-1.0,1,stuck,18,0.475548654794693
stable_top_words,desperate_-1.0,1,stressed,9,0.36212974786758423
stable_top_words,desperate_-1.0,1,stressed,14,0.3776049315929413
stable_top_words,desperate_-1.0,1,stressed,18,0.42570510506629944
stable_top_words,desperate_-1.0,2,calm,9,0.38838568329811096
stable_top_words,desperate_-1.0,2,calm,14,0.4157905876636505
stable_top_words,desperate_-1.0,2,calm,18,0.4705493152141571
stable_top_words,desperate_-1.0,2,patient,9,0.4027743339538574
stable_top_words,desperate_-1.0,2,patient,14,0.432328462600708
stable_top_words,desperate_-1.0,2,patient,18,0.501916229724884
stable_top_words,desperate_-1.0,2,confident,9,0.36199650168418884
stable_top_words,desperate_-1.0,2,confident,14,0.3930278718471527
stable_top_words,desperate_-1.0,2,confident,18,0.4538872241973877
stable_top_words,desperate_-1.0,2,frustrated,9,0.3962050974369049
stable_top_words,desperate_-1.0,2,frustrated,14,0.4423949122428894
stable_top_words,desperate_-1.0,2,frustrated,18,0.5068318843841553
stable_top_words,desperate_-1.0,2,desperate,9,0.3830856680870056
stable_top_words,desperate_-1.0,2,desperate,14,0.4245171546936035
stable_top_words,desperate_-1.0,2,desperate,18,0.49020060896873474
stable_top_words,desperate_-1.0,2,stuck,9,0.40029776096343994
stable_top_words,desperate_-1.0,2,stuck,14,0.4275134205818176
stable_top_words,desperate_-1.0,2,stuck,18,0.4815889000892639
stable_top_words,desperate_-1.0,2,stressed,9,0.37225645780563354
stable_top_words,desperate_-1.0,2,stressed,14,0.3843526542186737
stable_top_words,desperate_-1.0,2,stressed,18,0.4259384572505951
stable_top_words,desperate_+1.0,0,calm,9,0.34483975172042847
stable_top_words,desperate_+1.0,0,calm,14,0.36421456933021545
stable_top_words,desperate_+1.0,0,calm,18,0.43015265464782715
